Symbol	Ensembl Transcript ID	CDS Length
USP53	uc003ics.2	3222
CAMK1G	uc001hhd.1	1431
TMEM106A	uc002idn.1	789
DKFZp686C16101	uc001dgm.1	579
CDC20	uc001cix.1	1500
KIAA0866	uc010bvg.1	5313
ACSL5	uc001kzu.1	2220
KIAA1274	uc001jrd.2	2571
CBWD5	uc004agb.2	1044
C1orf87	uc001czs.1	1641
PRUNE2	uc010mpk.1	9267
DOK6	uc002lkl.1	996
LYPLA2	uc001bhr.1	702
FAM30A	uc001ysq.2	411
GPR149	uc003faa.1	2196
TMEM129	uc003gdn.1	1089
SLC35B3	uc003myb.1	1206
ACPP	uc003eop.2	1257
SLC4A7	uc003cdv.1	3645
CCDC40	uc010dht.1	3429
GART	uc002yrx.1	3033
THOP1	uc002lwj.1	2070
LOC651900	uc002jwz.2	360
SCARB1	uc001ugp.2	1662
TRIAP1	uc001tyg.1	231
CACNA1F	uc004dnb.1	5934
SYT14L	uc003hdu.2	567
SFRS8	uc001uja.1	2856
PBOV1	uc003qhv.1	408
GOLSYN	uc003ynj.2	1992
FLJ00335	uc001xos.1	933
GJB7	uc003plo.1	672
CAMK2N1	uc001bdh.1	237
GREM1	uc001zhe.1	555
FLJ20433	uc004cmp.2	2631
QPCT	uc002rqg.1	1086
LOC100170229	uc002oxb.1	2148
UTP23	uc003yoc.1	750
PRKAG2	uc003wkk.1	1710
H2AFX	uc001pvg.1	432
C6orf154	uc003ovk.1	951
PLOD3	uc003uyd.1	2217
ZBTB39	uc001sml.1	2139
WASF3	uc001uqv.1	1509
DRG1	uc003aku.1	1104
PRR4	uc001qzj.2	531
SPCS1	uc003dfp.2	309
KDELR3	uc003avu.1	663
OK/KNS-cl.6	uc002cnl.2	708
SRP19	uc003kqc.1	435
GABRA6	uc003lyu.2	1362
MMEL1	uc001ajy.1	2313
MFSD1	uc003fcl.1	1398
C21orf129	uc010got.1	510
KIAA1060	uc010itm.1	864
BUB1	uc002tgc.1	3258
RNF138	uc002kxg.1	738
MYLPF	uc002dxv.1	510
DYNLRB1	uc002xal.1	291
AIF1	uc003nuy.1	444
HCN3	uc001fjz.1	2325
C17orf82	uc002izh.1	756
dtna	uc010dmo.1	489
FLJ00391	uc010eos.1	933
MAP4K5	uc001wya.1	2541
LASP1	uc002hra.1	786
FOXD4L4	uc004acn.1	1251
PLAA	uc003zqd.1	2388
KRT6A	uc001sam.1	1695
PTF1A	uc001irp.1	987
GPHA2	uc001oca.1	390
LCE3B	uc001fad.1	288
LOC401327	uc010kxp.1	810
SIGMAR1	uc003zvb.1	672
LST005	uc001flw.2	525
MCL1	uc001euz.1	1053
EHBP1	uc002sby.1	3696
PRNP	uc010gbf.1	762
KIAA1556	uc001hsp.1	2130
ZSCAN1	uc002qrc.1	1227
ADCY10	uc001ger.1	4833
C1orf113	uc001cah.1	1209
FOXA3	uc002pdr.1	1053
FLJ00051	uc002wjb.1	867
NEB	uc010fnx.1	19974
OPALIN	uc001kmj.1	426
B7	uc001qrr.1	879
ASGR1	uc002ges.2	876
CTGF	uc003qcz.1	1050
RAB17	uc002vwz.1	639
JARID1B	uc009xag.1	4743
PTBP1	uc002lpp.1	1674
USP37	uc010fvs.1	2940
PTPN7	uc001gxl.1	1200
LPAR2	uc002nnb.2	1056
KIAA1308	uc004ccv.1	2157
kop	uc002ohs.1	588
CDC7	uc001doe.1	1725
ZNF335	uc002xqw.1	4029
SNX7	uc001drz.1	1164
CPT2	uc001cvb.2	1977
HEATR1	uc001hyd.1	6435
BC040901	uc003mle.2	471
HSPC152	uc001nzt.1	378
C5orf40	uc003lwu.2	675
PSME1	uc001wmh.1	753
hp1-gamma	uc003sxv.1	306
STAG3	uc003utx.1	3678
TMEM154	uc003imw.1	552
MTX3	uc010jag.1	939
DKFZp761F137	uc010lgq.1	1275
KLHL32	uc010kcm.1	1863
TSGA10IP	uc001ogk.1	1668
SUV420H2	uc002qkj.2	1389
SF1	uc001oaz.1	2022
PNLIPRP2	uc001lcq.1	1407
TRSPAP1	uc001bqh.1	534
NUP210	uc003bxv.1	5664
RAB11B	uc002mju.2	657
ANP32C	uc003iqt.1	705
ASB15	uc003vku.1	1767
ITGB3BP	uc001dbb.1	651
DMRTC1	uc004ebb.1	579
UBASH3A	uc002zbe.1	1986
PPAN	uc002mmz.1	1422
NS5ATP1	uc003szg.1	864
YWHAB	uc002xmt.1	741
TPRX1	uc002php.1	1236
ACAP1	uc002ggd.1	2223
LY6G5C	uc003nvu.1	444
CXCR5	uc001pue.2	1119
SLC7A2	uc003wxp.2	2097
CLK1	uc002uwe.1	1455
TNFAIP1	uc002hax.1	951
HSD3B7	uc002eaf.1	1110
DKFZp434E052	uc010kur.1	627
VDR	uc001rql.1	1434
ACE	uc002jau.1	3921
C16orf74	uc002fjc.2	231
MPSK1	uc002vkr.1	717
PSMA2	uc003thy.1	705
CCDC131	uc001swp.2	1041
EML2	uc002pcq.1	2112
ZNF213	uc010btg.1	1380
GLYATL1	uc001nnh.1	1002
DSPP	uc003hqu.1	3906
DKFZp686H1615	uc003qep.2	462
DHFRL1	uc003dri.1	564
SH3RF2	uc003lnt.1	2190
PPEF-2	uc003hiz.1	1761
DLL3	uc002olx.2	1857
TIGD7	uc002cus.1	1650
CPA1	uc003vpx.1	1260
GFRA3	uc003lcn.1	1203
FASLG	uc001gis.1	846
RTN4	uc002rye.1	3579
PPT2	uc003nzw.1	927
FOXP4	uc003oql.1	2043
dJ1163J1.4	uc003bhs.1	1131
RPL26	uc002glh.1	438
GNL3L	uc004dth.1	1749
FMR1NB	uc004fcm.1	768
UHRF1BP1	uc003oju.2	4323
CD163	uc001qsz.2	3471
SGPP2	uc002vnd.1	1200
CD37	uc002pnd.1	846
DKFZp666I2110	uc010atp.1	2010
GIMAP2	uc003who.1	1014
DPT	uc001gfp.1	606
NBLA00301	uc003itl.2	405
C9orf4	uc004bdw.1	1035
RGS5	uc001gcn.1	546
ACTL8	uc001bat.1	1101
PRKAR2B	uc003vdx.1	1257
OPLAH	uc003zar.2	3867
C20orf134	uc002wzt.1	738
AX747040	uc002ihp.1	1242
AV25S1	uc010ajn.1	324
SPACA5	uc004diu.1	480
TBL1X	uc010ndq.1	1734
TSPYL3	uc002wxm.1	1068
CHCHD3	uc003vrf.1	699
CRKRS	uc010cvv.1	4473
ITSN	uc002ytg.1	234
GPR65	uc001xvv.1	1014
UNQ502	uc010emk.1	639
FUT1	uc010emg.1	1098
DFFA	uc001arj.1	996
RP11-45B20.2	uc001upa.1	1002
C6orf204	uc003pxz.1	2418
DKFZp313P2036	uc002rxa.2	420
MAGP2	uc001qus.1	492
OSTC	uc003hzb.1	450
TMEM51	uc001avw.2	762
ZNF580	uc002qlm.1	558
WDR11	uc003piq.1	2538
CMTM2	uc002ept.1	747
C20orf200	uc010gkb.1	405
EZH1	uc002iaz.1	2244
BC043559	uc004avx.2	330
DQ596240	uc002bxt.1	336
FDX1L	uc002mny.1	552
MRPL32	uc003tia.1	567
ALOX15B	uc002gju.1	2031
CD59	uc001mus.2	387
CDK9	uc004bse.2	1119
DKFZp686G052	uc001rot.1	441
ERP29	uc001ttk.1	786
TTR	uc002kwx.2	444
BCMO1	uc002fgn.1	1644
DDIT4	uc001jsx.1	699
BC104455	uc001bsx.2	471
PTGDS	uc004cke.1	573
C3orf63	uc003did.2	4830
BST2	uc002ngl.1	543
FAM164B	uc010khj.1	669
CYP1A2	uc002ayr.1	1551
C5orf25	uc010jka.1	2676
STX1A	uc003tyx.1	867
OR2A12	uc003wdw.1	933
SH3BP5L	uc001iew.1	1182
SERINC5	uc003kgk.2	1371
USP6	uc002gau.1	4221
FAM148A	uc002ahf.2	1110
MRPL3	uc003eoh.1	1047
POMP	uc001usf.1	426
INPP4B	uc003iix.2	2775
GMPPB	uc003cxl.1	1164
AHSA1	uc001xtw.1	1017
EAPP	uc001wsd.1	858
NME2	uc002itk.1	879
GAGE12B	uc004doc.2	354
KIAA1487	uc003gxl.1	2025
BC126393	uc001rzz.2	432
hCG_1995134	uc001frp.1	627
GPR183	uc001vog.1	1086
SLC5A6	uc010eyv.1	1908
HIVEP2	uc003qjd.1	7341
SUMO2	uc002jne.1	288
C11orf67	uc001oyr.1	444
TXK	uc003gxx.2	1584
ICAM4	uc002mnr.1	819
FPGS	uc004bsg.1	1764
SNRPA1	uc002bww.1	768
KCNJ4	uc003avs.1	1338
KIF6	uc003oot.2	2445
AK057217	uc002jwg.1	1866
HIST1H2BG	uc003ngz.1	381
SLC5A5	uc002nhr.2	1932
C11orf76	uc009yso.1	372
IL12RB2	uc001ddu.1	2589
ZNF354B	uc003mjl.1	1839
ST7OT4	uc003vip.1	510
GAL3ST2	uc002wcj.1	1197
AIFM2	uc001jqp.1	1122
UBL3	uc001usp.1	354
PIK3CG	uc003vdv.2	3309
NLN	uc003juf.1	2115
BCORL1	uc004evb.1	5136
CD5L	uc001frk.2	1044
ZNF238	uc001iad.2	1596
TXN delta 3	uc004beq.1	258
NBPF4	uc009wen.1	1746
CR590073	uc003iar.1	414
HNRNPF	uc009xmh.1	1248
TCEB3C	uc010dns.1	1641
PABPC1L	uc010ggv.1	1845
C16orf55	uc002fnw.1	420
ESNA1	uc010ket.1	1749
COL28A1	uc003src.1	3378
CYP3A7	uc003uru.1	1512
KRTAP3-1	uc002hvt.1	297
TFDP1	uc001vtw.1	1233
NODAL	uc001jrc.1	1044
MND1	uc003ink.1	618
GTPBP4	uc001ift.1	1905
TUBGCP2	uc009ybk.1	2778
SLITRK5	uc001vln.1	2877
DEFB132	uc002wdb.1	288
CIC	uc002otf.1	4827
CD79A	uc002orv.1	681
S1PR1	uc009weg.1	1149
SAMD14	uc002iqf.1	1338
OR10G3	uc001wbh.1	942
TNPO3	uc010lly.1	2874
IRGM	uc010jhk.1	543
OR10G8	uc001pzp.1	936
C16orf91	uc002cls.1	1071
HTT	uc010icr.1	9429
CCDC111	uc003iwk.2	1683
HOXC9	uc001sep.1	783
DCUN1D1	uc003fld.1	780
TSR2	uc004dte.1	576
DAB2IP	uc004bln.1	3399
CYB5R1	uc001gyt.1	918
SLC6A5	uc001mqd.1	2394
RAB3D	uc002mqy.1	660
KIAA0934	uc009xhj.1	1158
ERBB3	uc001sjh.1	4029
DCUN1D4	uc003gze.1	879
SDC1	uc002rdo.1	933
ATP6V1H	uc003xrl.1	1452
SYK	uc004aqz.1	1908
CALHM3	uc001kxg.2	1035
MUL1	uc001bdi.2	1059
ST20	uc002bez.2	240
DKFZp686J19100	uc002fgk.1	381
C13orf30	uc001uyv.1	420
WDR40A	uc003ztt.1	1362
ACSM1	uc002dhm.1	1734
NRAMP1	uc010fvp.1	1281
NM_001089595	uc010ieq.1	576
TDG	uc001tkg.1	1233
MRPS5	uc002sub.1	1293
FLJ11235	uc003kpx.1	822
AGPAT2	uc004cii.1	837
TDRD12	uc002ntq.2	3534
MMP21/22B	uc001ahi.1	516
SLC12A1	uc001zwn.2	3300
EF570048	uc009vmp.1	393
CYP27A1	uc002viz.2	1596
THAP7	uc002ztr.1	930
XPO1	uc002sbi.1	3216
DCTPP1	uc002dyf.1	513
C1orf2	uc001fjm.1	2007
ZNF777	uc003wfv.1	2496
KRTAP10-7	uc002zfn.2	1113
FAM21D	uc001jeq.2	963
CAMK2A	uc003lrt.1	1470
SMC1B	uc003bgc.1	3708
KIAA0809	uc003dbh.1	3171
LEMD1	uc001hcj.1	546
CLU	uc003xfz.1	1506
NKD2	uc003jbt.1	1356
RPS12	uc003qdx.1	399
AK096898	uc001xbd.1	315
ARMETL1	uc001inb.1	564
PABPC4	uc001cdl.1	1983
CXCL12	uc001jbh.1	360
TFAP2C	uc002xya.1	1353
ENDOD1	uc001pfh.2	1503
ABCB10	uc001htp.2	2217
IDI1	uc001iga.1	855
KCTD6	uc003dkj.2	714
CCDC105	uc002nae.1	1500
DEFB105A	uc003wrp.1	237
kenae1	uc003jvz.1	327
ULBP2	uc003qno.1	741
ZDHHC5	uc001nkx.1	2148
GAGE12I	uc010niu.1	354
WNT8A	uc003lcd.1	1056
COMMD10	uc003krt.1	609
CFLP1	uc001kfa.2	336
KLHL12	uc001gyo.1	1707
GPR50	uc010ntg.1	1854
ARAP2	uc003gsq.1	5115
KIAA1126	uc010meq.1	2268
NR5A2	uc001gvb.1	1626
OXGR1	uc001vmx.1	1014
FLJ14106	uc002reg.2	2109
JSRP1	uc002lvi.1	996
EHD3	uc002rnu.1	1608
FAR1	uc001mld.1	1548
CAPRIN2	uc001rji.1	3384
KLRC3	uc001qyi.1	774
DKFZp564O1762	uc002mjl.1	723
SF3B1	uc002uue.1	3915
MAGEA6	uc010ntl.1	945
IPO7	uc001mho.1	3117
ALDH1A1	uc004ajd.1	1506
ANKRD5	uc002wno.1	2331
TSNARE1	uc003ywj.1	1545
C14orf159 variant protein	uc001xyz.2	1479
DDEFL1	uc001bhc.1	585
DNAH9	uc002gne.1	13461
HELLS	uc009xuo.1	2655
RNASEL	uc001gpj.1	2226
TNS4	uc010cxb.1	2148
SPANXF1	uc004fbh.1	312
NAV1	uc001gwu.2	5625
OR11H1	uc002zlm.1	981
KIAA1409	uc001ybv.1	7443
C20orf26	uc002wru.1	3714
TUBG1	uc002ian.1	1356
IRX2	uc003jda.2	1416
CNGA4	uc001mco.2	1728
BC071809	uc002ocy.2	408
OR4K17	uc001vwo.1	1032
TM2D2	uc003xmk.1	645
FAM32A	uc002ndt.1	339
ARC20	uc003btc.1	549
CCBL1	uc004bwf.1	1371
PRSS23	uc009yvl.1	1152
DKFZp564J0863	uc001nxl.1	417
ANK1	uc003xom.1	5694
PPM1L	uc003fdr.1	1083
SPATA20	uc002ird.1	2409
PSMB5	uc001wii.1	792
APCS	uc001ftv.1	672
C6orf10	uc003obe.1	1692
SPNS3	uc002fxt.1	1539
SETDB2	uc001vcz.1	2160
PIG38	uc001uyz.2	759
SGMS2	uc003hyl.2	1098
MXD3	uc003mga.2	1074
MON2	uc001sre.1	5154
CARTPT	uc003kbv.1	351
HNF4A	uc002xma.1	1425
RABEP1	uc002gbm.2	2589
TNFRSF10B	uc003xcu.1	1323
USH1G	uc002jme.1	1386
PPAP2B	uc001cyj.1	936
CDK5R1	uc002hhn.1	924
CTDSP1	uc002vhy.1	786
GABRR1	uc003pna.1	1422
OPN1LW	uc004fjz.2	1095
KIAA0678	uc003eos.1	489
hPRL-3	uc010met.1	297
FAM98C	uc002oin.1	1050
DBN1	uc003mgx.2	1956
ACAD10	uc009zvx.1	3273
LRWD1	uc003uzn.1	1944
QTRTD1	uc003eaz.1	1284
WNK3	uc004dtc.1	5403
TCRBV12S3	uc003vyj.2	339
LCE6A	uc001fas.2	243
RPS19	uc002ort.1	438
C1QB	uc001bgd.1	762
OTUD5	uc004dlu.1	1716
SLC41A2	uc001tla.1	1473
TMEM22	uc003erf.2	1239
KHSRP	uc002mer.2	2136
TNFRSF11A	uc002lin.1	1851
MIRO-2	uc002ciq.1	1536
FBL	uc002omn.1	966
IBTK	uc003pjl.1	4062
CBLN4	uc002xxa.1	606
OXER1	uc002rss.1	1272
GPR172B	uc002gap.2	1347
CFTR	uc003vjd.1	4443
VSX1	uc002wuf.1	1098
CAMK1D	uc001ilo.1	1158
LOXL3	uc002smp.1	2262
RTP4	uc003frm.1	741
SLFNL1	uc001cgm.1	1224
KIAA1669	uc003bka.1	2670
GDI2	uc009xid.1	1350
CEBPA	uc002nun.1	1077
MLF2	uc001qqp.1	747
AFMID	uc002juz.2	927
ACSF3	uc002fmp.2	1731
ALOX12B	uc002gjy.1	2106
BPHL	uc003muy.1	825
STSG4523	uc010jev.1	345
C2CD2	uc002yzw.1	2091
S100A10	uc001ezl.1	294
COX5B	uc002sya.1	390
THOC6	uc002ctb.1	1026
RRP12	uc001knf.1	3894
FLJ00071	uc001vtd.1	879
ARID3B	uc002aye.1	1686
CD3G	uc001psu.2	549
DKFZp434E1722	uc003iro.2	510
MRS2	uc003neb.1	1332
NAT11	uc009yoz.1	714
PPAT	uc003hbr.1	1554
SIRT3	uc001lok.2	1200
TCERG1L	uc001lkp.1	1761
DPP8	uc002aov.1	2697
NIPA1	uc001yvc.1	990
C1orf189	uc001fee.1	306
OR2L1P	uc001idv.1	681
CAT53	uc010jsc.1	1785
ZFP64	uc002xwl.1	2046
IL7R	uc003jjs.1	1380
AK127207	uc004dvy.1	621
DMAP1	uc001clq.1	1404
TRMT12	uc003yra.2	1347
TLR4	uc004bjz.1	2520
WFIKKN2	uc002isv.2	1731
RAB12	uc002knp.1	735
DDX51	uc001ujy.2	2001
ZNF295	uc010gou.1	3201
ACVR2B	uc003cif.1	1539
ZNF517	uc003zed.1	1479
DNASE1L2	uc002cpo.1	900
SUFU	uc001kvy.1	1455
LMO3	uc001rdj.1	471
ZNF587	uc002qql.1	1728
PPP2R5D	uc003oth.1	1809
HIST4H4	uc001rcf.2	312
CYP2C8	uc001kkb.1	1473
AK309867	uc010crc.1	339
C11orf24	uc001onr.2	1350
OR5AR1	uc001njc.1	933
C9orf24	uc003zuh.1	789
DOCK5	uc003xeg.1	5613
CAP2	uc003ncb.1	1434
TIMM44	uc002miz.1	1359
DSEL	uc010dqm.1	3669
ROM1	uc001ntv.1	1056
MYLC2PL	uc003uyr.1	681
FBXO4	uc003jmq.1	1164
MLH3	uc001xrd.1	4362
DKFZp547G125	uc009vsp.1	1011
NOX1	uc004egj.1	1695
DPEP2	uc002evd.2	1476
DNAJB5	uc003zvs.1	1047
RLTPR	uc002etn.1	4308
MBIP	uc001wtm.1	1035
DKFZp451I083	uc001til.1	588
COPB1	uc001mlg.1	2862
SFTPA1B	uc009xry.1	792
C10orf4	uc001kiz.1	948
TMOD1	uc004axk.1	1080
FLJ00217	uc010alj.1	534
NOLA1	uc010imi.1	600
PRELID1	uc003mfx.1	660
C19orf24	uc010dsh.1	399
TLR9	uc003ddb.1	3204
HLA-DMA	uc003ocm.1	786
GPR137	uc001nzg.1	1254
ITGA11	uc010bib.1	3570
PHF13	uc001aob.2	903
PTCHD3	uc001itu.1	2304
MARK4	uc002pbb.1	2259
METTL4	uc002klh.2	1419
MBD3	uc002ltl.1	876
FGF3	uc001oph.1	720
CLEC16A	uc002dao.1	3156
AMOTL1	uc001pfb.1	2871
SLC35A3	uc001dsr.1	1104
PAICS	uc003hbt.1	1299
KLK10	uc002puy.1	831
MMD	uc002iui.1	717
TOMM40L	uc001fzd.1	927
NIT2	uc003dtv.1	831
SERPINB10	uc010dqi.1	1194
KLF15	uc003eis.1	1251
TTC6	uc001wuj.1	1851
DEFB113	uc003paa.1	249
CCDC5	uc002lbu.1	837
WSB2	uc001twr.1	1215
ME3	uc001pbz.1	1815
TCTN2	uc001ufp.1	2094
CACYBP	uc001gkj.1	687
JAK1	uc001dbu.1	3465
GPD2	uc002tzf.2	2184
FBXL11	uc001ojw.1	3489
CDV3	uc003epq.1	777
GALNT11	uc010lqg.1	1827
FLOT1	uc003nrm.1	1284
MMP25	uc002cth.1	1689
TOR1AIP2	uc001gnk.1	1413
C1orf164	uc001cma.1	738
CHST5	uc002fej.1	1254
KIAA0367	uc004akj.2	1629
LYRM4	uc010jnu.1	291
HIPK2	uc003vvf.2	3597
GPER	uc010ksd.1	1128
ZMIZ1	uc001kaf.1	3204
DAP	uc003jez.2	309
DDX58	uc003zra.1	2778
AKT1	uc001ypk.1	1443
ENPP6	uc003iwc.1	1323
BC150497	uc010dvi.1	222
ERVWE1	uc010lex.1	1617
PCDHA8	uc003lhs.1	2853
CDC34	uc002lov.1	711
RNF125	uc002kxf.1	699
CASC1	uc001rgk.1	2169
WDR42B	uc004dbx.1	1803
RAD51AP2	uc002rcl.1	3480
KIAA1711	uc010mqe.1	1188
SHROOM2	uc004csu.1	4851
DKFZp547J1214	uc010mcm.1	912
RRM2B	uc003ykn.1	1056
COL6A3	uc002vwl.2	9534
TMEFF1	uc004bay.1	1365
PLEKHA4	uc002pkx.1	2340
MINK	uc002fzj.1	2382
SEPT1	uc002dxy.1	1104
LYSMD1	uc001ewy.1	684
AOF1	uc003nco.1	1860
GNPAT	uc001hup.2	2043
ad24	uc009xuk.1	744
WDR18	uc002lqm.1	1299
HSD17B12	uc001mxq.2	939
HIST1H2BM	uc003njo.1	381
INDOL1	uc010lwz.1	486
SUDS3	uc001twz.1	987
C1orf192	uc001gal.1	534
CYP2B6	uc002opr.1	1476
TBC1D2	uc004ayq.1	2754
SLC25A12	uc002uhh.1	2037
POLR2C	uc002elt.1	828
ERCC6L	uc004eaq.1	3753
ZNF77	uc002lws.2	1638
EIF3K	uc002oiz.1	657
ANKRD27	uc002ntn.1	3153
HPX	uc001mdg.1	1389
KIAA0558	uc003dao.1	672
PLB1	uc002rmb.1	4377
AK225487	uc003tdu.2	636
HRNBP3	uc010dhs.1	939
CPSF4	uc003uqj.1	810
OR52N2	uc001mbx.1	966
PIP5KL1	uc004bsu.1	576
GH1	uc002jdj.1	654
HPS5	uc001mod.1	3390
SLFN5	uc002hjf.2	2676
POP5	uc001tys.1	492
OVOS2	uc001rka.1	4185
C20orf108	uc002xxc.1	579
MARS	uc001sog.1	2703
CLRN3	uc001lka.1	681
ADAM21P	uc010arb.1	1398
ARSE	uc004crc.2	1770
PPIE	uc001cdw.1	945
GP5	uc003ftv.1	1683
IL8RB	uc010fvm.1	1083
FCRLA	uc001gbe.1	1149
ARRDC1	uc004cnp.1	1329
KRTAP9-4	uc002hwi.1	465
ZNF613	uc002pxz.1	1854
OR11A1	uc003nmg.1	948
PGLS	uc002ngw.1	777
TMEM132B	uc001uhe.1	3237
PRG-3	uc004bbb.1	978
BSND	uc001cye.1	963
C20orf119	uc002xmx.2	513
DKFZp761K0816	uc010dvu.1	1230
KCNK18	uc001ldc.1	1155
ANKRD34A	uc009wit.1	1491
FOXD4	uc003zfz.1	1320
LCN2	uc004bto.1	597
SV2C	uc003kei.1	2184
ZNF490	uc002mtz.1	1590
BC071743	uc010mca.1	318
grb7V	uc002hst.1	1344
C3orf15	uc003ede.2	2304
CR617046	uc001myp.2	768
CACNA2D4	uc001qjp.1	3414
CBX5	uc001sfh.2	576
MAGEB4	uc004dcb.1	1041
ASB7	uc002bwk.1	957
PPP2R5E	uc001xgd.1	1404
COL5A1	uc004cfe.1	5517
BOLA1	uc009wlj.1	414
DERL1	uc003ypl.1	756
SFT2D1	uc003qux.1	480
LOC441493	uc004dip.1	732
TSPAN-3	uc010bkx.1	495
RABL2A	uc002tkr.1	690
MOAP1	uc001ybj.1	1056
F3	uc001dqr.1	888
PLEKHM2	uc001axa.2	3369
FICD	uc001tmx.1	1377
CCDC89	uc001pau.1	1125
NIN/PDGFRB fusion	uc010jhd.1	2838
KRTAP21-1	uc002yot.1	240
EFCAB1	uc003xqo.1	636
TMEM48	uc001cvs.1	2025
SEPHS2	uc002dyg.1	1347
PYGM	uc001oax.2	2529
PRICKLE1	uc001rnl.1	2496
WNT5B	uc009zdq.1	1080
TAS2R38	uc003vwx.1	1002
IMP5	uc002ijq.1	2055
KHDRBS1	uc001bub.1	1332
LARS2	uc003cop.1	2712
CGEF2	uc010fqn.1	483
FTCD	uc002zig.1	1719
C10orf68	uc001iwm.1	1899
PSEN1	uc001xnr.1	1404
PLA2G4B	uc010bcn.1	2682
ZNF324B	uc002qsv.1	1635
DNAJC24	uc001msx.1	450
CDKN2A	uc003zpl.1	522
RP11-383C5.6	uc001lir.2	1176
LPAR1	uc004bfa.1	1095
DLX1	uc002uhl.1	768
RFX7	uc010bfn.1	4383
ZNF833	uc010dyh.1	564
TSHB	uc001efs.1	417
MEX3C	uc002lfc.2	1980
MAMDC2	uc004ahm.1	2061
ATP5E	uc002yal.1	156
PDIA4	uc003wff.2	1938
CASP2	uc003wco.1	1359
ZNF341	uc002wzy.1	2565
SERBP1	uc001ddv.1	1227
TESC	uc001twh.1	804
OR51I2	uc001maw.1	939
TSSC6	uc009ydk.1	639
TMEM31	uc004elh.1	507
YTHDC1	uc003hdx.1	2184
AGMAT	uc001awv.1	1059
JUN	uc001cze.1	996
SVH	uc010lis.1	678
PCNXL2	uc001hvl.2	6414
ATAD5	uc002hfs.1	5535
LOC199800	uc002pph.2	462
AZI1	uc002jzp.1	3252
LOC643007	uc010bay.1	318
STK38	uc003omg.1	1398
RBP1	uc003eti.1	408
DKFZp434H2111	uc001rmi.2	3972
C4orf26	uc003hip.1	393
TMEM101	uc002ieu.1	774
KIAA1026	uc001avm.2	2328
DQ596646	uc001lcv.1	393
C18orf10	uc002kzv.1	915
HSFX1	uc004fdl.1	1272
TREX1	uc003ctj.2	1110
CA6	uc001apm.1	927
TRIM15	uc010jrx.1	1398
CEP57	uc001pfp.1	1503
AR	uc004dwu.1	2763
CSAG3	uc004ffs.1	384
SESN2	uc001bps.1	1443
KIF3C	uc002rgu.2	2382
EPB41L5	uc002tmg.1	2202
ARHGEF10	uc003wpr.1	4035
POLR3D	uc003xbl.1	1197
GABRA3	uc010ntk.1	1479
MICL	uc001qwt.1	585
KIAA1493	uc009yjk.1	3696
NBS	uc003yei.1	2019
SCG5	uc001zha.1	639
E2F3	uc003nda.2	1398
TIGD5	uc003yyx.1	1782
FGD6	uc001tdp.2	4293
KLHL3	uc010jek.1	1764
SCGB3A2	uc003lot.1	282
ATP6V1B1	uc002shj.1	1542
KIAA1002	uc009zpn.1	819
CALML6	uc001aih.1	546
TMF1	uc003dnn.1	3282
LOC388503	uc010dwx.1	1092
CDH5	uc002eom.2	2355
RPS6KC1	uc001hkc.1	3201
DAAM1	uc001xdz.1	3237
SCML4	uc010kdf.1	1245
KRT40	uc002hvp.1	1296
TNFRSF10D	uc003xcz.1	1161
GSTT1	uc002zze.2	723
INPP5A	uc001llp.1	1239
TRAF3IP1	uc002vye.1	2076
SMARCE1	uc002hux.1	1236
UGT1A5	uc002vuw.1	1605
VRK1	uc001yft.1	1191
TTC16	uc004brq.1	2622
ARHGAP27	uc002iix.1	1647
AARS	uc002eyn.1	2907
MLL/GAS7	uc009zab.1	321
TCRBV8S2A1T	uc003vzj.1	345
ZAK	uc002uhz.1	2403
ACSM2B	uc002dhj.2	1734
TRAP1	uc002cvt.2	2115
MRPL53	uc002sln.1	339
RNF44	uc003mek.1	1299
EMSY	uc001oxk.2	429
ifp1	uc009yep.1	510
NPTXR	uc003awk.1	1503
DPYSL3	uc003loo.2	2055
APP	uc002ylz.1	2313
GLS2	uc001slj.1	1809
MNX1	uc003wnd.1	1206
OR10A7	uc001sgr.1	951
CMTM7	uc003cey.1	528
ORC5L	uc003vcb.1	1308
SLC16A10	uc003pus.1	1548
TMEM178	uc002rrt.1	894
PTGIS	uc002xut.1	1503
KBTBD7	uc001uxw.1	2055
C19orf41	uc002prp.1	666
CEACAM3	uc002orn.1	759
DKFZp686I18166	uc001mhu.2	507
KRT23	uc002hvm.1	1269
SERHL	uc003bco.1	612
PNKD	uc002vhn.1	1158
MAMLD1	uc004fee.1	2325
UBC	uc001ugs.2	2058
ATRN	uc002wim.1	4290
ZNF788	uc002mtd.1	1848
RANGAP1	uc003azs.1	1764
HAPLN1	uc003kim.1	1065
PDE12	uc003diw.2	1830
C10orf26	uc001kwf.2	1092
KCNA7	uc002pmg.1	1371
C10orf73	uc001jhj.1	852
SRY	uc004fqg.1	615
FAM161B	uc001xpd.1	1944
CDCA8	uc001cbr.1	843
HIST1H2BF	uc003ngx.1	381
FAM45B	uc010nrh.1	1074
BC150560	uc002wrd.2	288
C9orf144A	uc003zvp.2	1662
AK094208	uc002szj.1	231
KIAA1978	uc002mnz.2	444
MLC1	uc003bjg.1	1134
DKFZp781J13156	uc003qoy.2	1839
TNIP3	uc010ing.1	978
OR4D1	uc002ivm.1	933
IFT52	uc002xkw.1	1314
GOLT1A	uc001has.1	399
UTP20	uc001tia.1	8358
UNQ1882	uc010fdy.1	450
