Symbol	Ensembl Transcript ID	CDS Length
FGFR2	uc021pzy.1	2469
LOC389831	uc003woj.2	363
XRCC3	uc001ynx.4	1041
TUBB4Q	uc011clg.2	1089
RTN4RL2	uc010rjt.2	1263
BTBD2	uc002lup.1	1578
GH2	uc002jcl.2	771
LMO2	uc010rem.2	684
ACRBP	uc001qpu.1	1632
AMY2A	uc001dut.3	1536
DUOXA1	uc010bec.4	1452
PTK7	uc011dve.2	3237
DDX60	uc003irp.3	5139
TWF2	uc003ddd.3	1050
TNNI2	uc021qbv.1	549
CYC1	uc003zaz.4	978
RPL22	uc001amd.3	387
MORN3	uc001uax.3	723
NYNRIN	uc001wpf.4	5697
DISP1	uc001hnu.2	4575
PRB2	uc010shk.1	1251
CHUK	uc001kqp.3	2238
HR	uc003xas.3	3570
CCDC134	uc003bbh.1	690
RAB33A	uc004evl.3	714
DENND4B	uc001fdd.1	4491
DCST2	uc001fgm.3	2322
MSGN1	uc010yjt.2	582
AK9	uc003ptn.2	5736
TNMD	uc004efy.4	954
PEX7	uc003qhd.3	972
IL22	uc001sty.1	540
RPS26	uc001sjf.3	348
TTC39C	uc002kuw.3	1752
HOXC5	uc001sew.3	669
SPATA6	uc001crr.2	1467
ZNF234	uc002oym.3	2103
SPATA22	uc002fvm.3	1092
CLVS2	uc003pzi.1	984
KCNC3	uc002pru.1	2274
THOC1	uc002kkj.4	1974
CYP7B1	uc003xvj.2	1521
ALDH1B1	uc004aay.3	1554
AL832378	uc003hvd.3	633
ARMC4	uc009xky.3	3135
LRRN4	uc002wmo.3	2223
AK097143	uc003qit.1	1119
FBXO17	uc002okf.1	864
SLC44A1	uc004bcn.3	1974
TBC1D3C	uc002hlk.2	1650
AP5M1	uc001xcv.3	1473
ZC3HAV1L	uc003vum.1	903
PARP6	uc002auc.3	1893
SULT2A1	uc002phr.2	858
C1orf159	uc001act.2	1143
TMC1	uc004aiz.1	2283
CHST14	uc001zlw.3	1131
GAMT	uc002lsk.4	810
DRAM1	uc001tix.3	717
SMCP	uc021ozk.1	351
TSPAN33	uc003vop.2	852
CXorf40A	uc004fdg.3	477
TRMT44	uc003glg.2	2274
LOC286190	uc022avq.2	633
MIDN	uc002lrp.3	1407
NOX4	uc001pct.3	1737
DEFB104B	uc003wrn.3	219
TBX1	uc002zqa.1	1488
SALL2	uc001wbe.3	3024
C10orf35	uc001jpq.4	366
CYP2E1	uc001lnj.1	1482
LRFN2	uc003oph.1	2370
ACO1	uc003zqw.4	2670
IQCG	uc003fyo.3	1332
MEGF9	uc004bkj.2	1920
ITPRIPL1	uc002svy.3	1692
PLEKHA1	uc001lge.2	1215
STK33	uc001mgi.1	1545
NR6A1	uc004bor.1	1443
SNUPN	uc002bap.3	1209
C1orf210	uc001cit.4	342
TMEM55B	uc001vxk.2	855
QRFP	uc011mcb.2	411
OSTM1	uc003psd.3	1005
CLCN7	uc002clv.3	2418
OTP	uc003kfg.3	978
MAP3K10	uc002ona.3	2865
HEATR4	uc021rwe.1	3081
PCDHGA9	uc003lkh.2	2799
RBMY1J	uc004fva.3	1491
AMDHD2	uc010uwc.2	1785
PDCD2L	uc002nvj.3	1077
LCTL	uc002aqc.3	1704
NAPEPLD	uc011klj.1	1401
CABLES2	uc002ycv.2	1437
LRRC14B	uc003jal.1	1545
SLC5A9	uc001crn.2	2121
CLCA2	uc001dlr.4	2832
STRAP	uc010shw.2	1092
C20orf196	uc002wmf.3	618
RRBP1	uc002wpv.1	2934
CCDC179	uc021qfb.1	207
MTMR10	uc001zfh.1	2334
MAT2B	uc003lzk.4	1005
CSNK1D	uc002kej.3	1248
KIR3DL1	uc002qhl.4	1368
PRKAG3	uc002vjb.1	1470
ZNF599	uc010edn.1	1767
PRM3	uc002dat.1	309
ASPHD1	uc002dut.3	1173
PER2	uc002vyc.3	3768
ARFGAP2	uc001ndt.3	1566
PRMT6	uc010ous.2	1128
KCNE1L	uc004eoh.3	429
FAM118A	uc003bfz.4	1074
TAF4	uc002ybs.3	3258
NDUFB6	uc003zre.2	387
PMFBP1	uc002fcc.4	3069
TRIM9	uc001wyy.2	2409
DQ583205	uc010vph.1	831
GABPB1	uc001zyb.3	1188
KY	uc010hty.3	1986
ERI2	uc010vbb.1	2076
OR1Q1	uc011lyy.2	945
CSMD1	uc022aqr.1	10695
TBP	uc003qxu.3	1020
ARMC12	uc003ola.3	1104
HPGD	uc003itu.3	801
RETNLB	uc003dxh.2	336
DNAJC12	uc001jnb.3	597
DRGX	uc010qgq.2	807
FKBP1B	uc002rer.3	327
ANKRD24	uc010dtt.1	3441
CXXC5	uc010jfg.1	969
IL3	uc003kwe.1	459
MSANTD1	uc003ggs.3	837
TP53BP1	uc001zrr.4	5934
PTCH1	uc004avk.4	4344
SLC17A7	uc002pnp.3	1683
TADA2A	uc002hnt.3	1332
COL25A1	uc021xqo.1	1965
AMACR	uc003jij.3	1185
LOC643037	uc021qov.1	381
SMIM19	uc011lcv.2	324
RHCG	uc002bnz.2	1440
VPS13A	uc004akr.3	9525
PRPF38B	uc001dvv.4	1641
OSBPL6	uc002uly.3	2880
PFDN5	uc001scl.3	465
CMTM6	uc003cfa.1	552
C3orf43	uc003fws.3	645
KCNK12	uc002rwb.3	1293
RP2	uc004dgw.4	1053
BC063788	uc022agm.2	387
AX746839	uc003fub.1	471
C16orf52	uc002dkd.2	504
DEFB135	uc003wuw.1	234
PICK1	uc003auq.3	1248
SEMA4B	uc002boy.3	2514
TYRO3	uc001zof.2	2673
NIPAL2	uc003yim.1	1152
FANCF	uc001mql.1	1125
OR12D2	uc003nmf.4	924
CSNK1A1	uc003lqw.2	1098
LONP2	uc002efi.1	2559
CUX2	uc001tsa.2	4461
TBL1Y	uc004frb.3	1569
LDOC1L	uc003beu.1	720
CCNC	uc003pqe.3	852
CHKA	uc001onj.3	1374
CCDC151	uc002mrs.3	1788
UBAP1	uc011loj.2	1701
MAP3K1	uc003jqw.4	4539
CPPED1	uc002dca.4	945
ANKRD9	uc021sec.1	954
BHLHA15	uc003upe.1	570
FAM92A1	uc022ayd.1	870
AZU1	uc002lpz.1	756
GAB2	uc001ozh.3	2031
DIS3	uc001vix.4	2877
LCNL1	uc004ckh.1	495
IQCB1	uc010hre.1	1797
AK303207	uc010qcs.1	678
SPATS2	uc001rud.2	1638
COA1	uc003tin.2	441
ZNF829	uc021utr.1	1542
EFCAB3	uc010wpc.2	1473
OR5B21	uc010rki.2	930
PRB3	uc001qzs.3	930
FUZ	uc002ppq.2	1257
ZNF813	uc002qbu.2	1854
BMPER	uc011kap.2	2058
HEG1	uc011bke.2	4446
TCR	uc001wdn.3	345
SURF2	uc004cdi.2	771
ALS2CR11	uc002uyf.3	5463
PSMC1	uc001xyf.3	1323
SLC7A8	uc001wiz.4	1608
OR2D2	uc010rau.2	927
C4orf40	uc003hfa.4	660
CEP95	uc002jem.3	2466
SPATA7	uc001xwq.3	1800
MAZ	uc002dtx.4	1482
PIN4	uc004eam.3	471
PDE1A	uc010zfq.2	1650
TAF6L	uc001nvc.3	1869
OR2T34	uc001iep.1	957
HES3	uc009vly.2	561
ACADS	uc001tza.4	1239
MKRN2	uc003bxd.4	1251
C18orf56	uc002kkr.3	372
GALNT4	uc001tbd.3	1737
MS4A6E	uc001npd.3	444
C22orf31	uc003aej.1	873
PSME4	uc002rxp.2	5532
TFG	uc003duf.3	1203
EPHX2	uc003xfu.4	1668
ANXA5	uc003idu.4	963
KRTAP1-1	uc002hvw.1	534
BATF	uc001xrr.3	378
KARS	uc002fer.3	1878
GPR26	uc001lhh.3	1014
DPH3P1	uc011aan.1	237
TEF	uc011apa.3	927
FAM151A	uc001cxn.3	1758
FOXK1	uc003snc.1	2202
TRPC5OS	uc022ccr.1	336
FBXO43	uc003yjd.3	2127
PRLHR	uc001ldp.1	1113
EMX1	uc002sin.1	873
FAM169B	uc002buk.1	579
C11orf30	uc010rsb.2	4014
ICK	uc003pbh.2	1899
THSD7B	uc002tva.1	4731
DUOX1	uc001zus.1	4656
EFCAB4B	uc010sen.1	2196
UBE2G2	uc002zfy.3	498
CASP16	uc002cuf.1	552
PARP1	uc001hqd.4	3045
FAM60A	uc001rkc.3	741
PLIN1	uc010upx.1	1569
DDX55	uc001ufi.3	1803
OR9K2	uc010spe.2	1008
RPS15	uc002lsp.1	438
ZNF618	uc004bid.3	2865
SSPO	uc010lpk.3	15402
FERMT2	uc001xac.3	2064
C2CD5	uc010sit.2	3162
CPA6	uc003xxq.4	1314
CEP57L1	uc010kdk.3	1383
JAG2	uc001yqg.4	3717
CD34	uc001hgw.1	1158
SLCO4A1	uc002ydb.1	2169
M1AP	uc002smy.3	1593
SHD	uc002lzw.2	1023
PRKCSH	uc010xlz.2	1608
ZBTB42	uc021sem.1	1269
DPH5	uc001dts.2	858
AX748309	uc022bgl.1	456
HLA-F	uc003nno.4	1329
SMIM4	uc003dep.2	213
TBC1D4	uc001vjl.1	3897
PCDHGA2	uc003ljk.2	2799
GLUD1	uc001keh.3	1677
PLA2G3	uc003aka.3	1530
APIP	uc010reo.1	780
RNF207	uc001amg.3	1905
CCDC84	uc001pul.3	999
SREK1IP1	uc003jtk.3	468
PHIP	uc003pir.3	5466
MYLIP	uc003nbq.3	1338
LOC285548	uc011bxa.1	450
AARS2	uc010jza.1	2958
DHX32	uc001ljf.1	2232
SCAPER	uc002bby.3	4203
CRYBB2P1	uc003abt.4	390
MEN1	uc001obj.3	1848
NIP7	uc002exa.3	543
RARA	uc031rae.1	1434
FASTKD3	uc003jeb.3	1989
TMEM158	uc011baf.2	903
BDH1	uc003fxr.3	1032
ANKRD16	uc010qat.2	1086
CARM1	uc002mpz.3	1827
SS18	uc002kvm.3	1257
IKZF2	uc002vem.3	1581
MYD88	uc003chx.3	954
PML	uc002awv.3	2649
CBFB	uc002erb.3	564
TAF1A	uc009xdz.2	1353
HIST1H3H	uc003njm.3	411
COMMD4	uc002azy.3	600
DPP3	uc001oig.2	2214
DAB2	uc003jlx.3	2313
YPEL4	uc001nkv.4	384
ZNF276	uc002fos.4	1845
AGBL3	uc011kpw.2	2763
LRP6	uc001rah.4	4842
SERPINH1	uc009yug.3	1257
TLE1	uc004alz.3	2343
CD244	uc009wtq.3	1113
ZDHHC15	uc004ecg.3	1014
DNM1P46	uc010bow.3	432
MGLL	uc003ejw.4	942
FAP	uc002ucd.3	2283
TMSB15A	uc004eje.3	138
GPR37	uc003vli.4	1842
EBF4	uc002wgt.4	1797
SCARA5	uc003xgj.3	1488
DEFB107A	uc003wrq.1	213
LSM6	uc003ikq.4	243
MLLT1	uc002mek.3	1680
SLC5A12	uc001mra.2	1857
TPM4	uc002ndi.2	855
COPS5	uc003xxf.3	1140
TNFSF4	uc001giw.3	552
ACADSB	uc001lhb.3	1299
HERPUD1	uc002eke.2	1176
BCL2L11	uc002tgv.1	597
CEP78	uc004aky.4	2169
CDCA3	uc001qrg.2	807
METAP1D	uc002uhk.3	1008
MYO1A	uc009zpd.3	3132
PPEF1	uc004cyq.3	1962
CPEB2	uc003gnk.2	3105
TMEM56-RWDD3	uc001drd.4	606
BPTF	uc002jgf.3	8763
LRRK1	uc002bwr.3	6048
RPL21	uc001ura.3	483
GSX2	uc010igp.1	915
JKAMP	uc001xei.4	978
CSN1S2BP	uc021xoy.1	222
ADPRH	uc003ecs.3	1074
KCNS1	uc002xnc.3	1581
MLLT6	uc002hqi.4	3282
PIWIL4	uc001pfa.3	2559
ADAMTS1	uc002ymf.3	2904
RAP1B	uc001sub.3	555
RNF26	uc001pwh.3	1302
ZNF571	uc002ogt.3	1830
ASB9P1	uc021svm.2	645
P2RY6	uc001otr.4	1290
ASCL4	uc001tmr.3	522
TRIM21	uc001lyy.1	1428
RPL21P44	uc011bzv.3	411
CADM3	uc001ftk.2	1299
AX746590	uc003fma.1	324
NLRC5	uc021tiu.1	5601
LOC100128264	uc011kvt.1	453
ADRA2B	uc021vlh.1	1344
PCF11	uc001ozx.4	4668
C19orf71	uc010xhm.2	630
GLTSCR1	uc002phh.4	4683
CDH16	uc002eql.3	2490
AK4	uc001dby.3	672
FGF7	uc001zxn.3	585
NDUFAF2	uc003jsp.4	510
PCSK4	uc002ltb.1	2268
IL37	uc002tij.3	657
GATM-AS1	uc021sko.2	342
NPC1L1	uc003tlb.3	4080
TAT	uc002fap.2	1365
TBCA	uc003kfi.1	390
GPR115	uc003oyz.1	2259
CYGB	uc002jru.2	573
FNBP4	uc009ylv.3	3054
C12orf43	uc009zxa.1	882
CBL	uc001pwe.4	2721
CLECL1	uc001qwi.3	576
BC040860	uc002lcx.4	219
PPAPDC1A	uc001lev.1	816
WDR25	uc010avx.3	1635
GAGE2A	uc004dnr.4	351
PGA3	uc001nqx.3	1167
BC031305	uc009yko.3	351
TCRBV21S1	uc003vyi.2	342
SGCA	uc002iqi.3	1164
C22orf29	uc002zqg.3	1095
YIPF1	uc001cvu.3	921
DCAF15	uc002mxt.3	1803
GALK2	uc001zxj.1	1377
MYO19	uc010wcy.2	2913
RAB3B	uc001cth.3	660
UCP1	uc011chj.2	924
REEP5	uc003kqe.1	570
FOXA1	uc001wuf.4	1419
FADD	uc001opm.2	627
ZNF844	uc002mtb.2	2001
RPL23AP53	uc010lrb.4	345
CACNA1A	uc010xne.2	7530
ABI1	uc001isx.3	1527
C2orf62	uc002vhr.3	1164
GRIN2D	uc002pjc.4	4011
SLC1A4	uc010yqa.2	1599
HINT2	uc003zyh.3	492
PLD4	uc010tyl.1	1542
ZNF286A	uc010cot.3	1566
ENY2	uc003ynd.3	306
PXDNL	uc003xqu.4	4392
TNFSF13B	uc001vqr.3	858
PRSS50	uc003cqe.1	1158
DENND3	uc003yvy.3	3597
CMPK1	uc001cri.3	687
HIST1H2AK	uc003njs.3	393
SSH1	uc001tnm.3	3150
C4orf21	uc003iau.3	6315
ENSA	uc009wly.3	423
GNAQ	uc004akw.3	1080
CKAP2	uc001vgv.2	2052
AK299452	uc011ldp.1	507
AMH	uc002lvh.2	1683
ZNF526	uc002osz.1	2013
PPP2R1A	uc002pyp.3	1770
ANKRD62	uc031rhk.1	2754
CACNG3	uc002dmf.3	948
TRPM1	uc021sia.1	4929
HNRNPM	uc010dwe.3	2193
TET2	uc011cez.2	6072
TTC34	uc021oey.1	1701
COL2A1	uc001rqu.3	4464
DDN	uc001rsv.1	2136
AUNIP	uc001bkw.1	1074
HK2	uc002snd.3	2754
ELOVL6	uc003hzz.3	798
MDK	uc009ykz.1	471
EPHX1	uc001hpk.3	1368
RASSF2	uc002wld.3	981
DLX3	uc002ipy.3	864
AIMP1	uc003hyh.3	1011
DNAJC2	uc003vbo.3	1866
PRTN3	uc002lqa.1	771
AVPR1A	uc001sro.2	1257
LOC100630923	uc003uze.2	465
DNPH1	uc003ouo.3	525
PRR23A	uc011bms.2	801
TNFAIP8	uc003ksi.3	597
GNB2L1	uc003mni.1	954
SCGB2A2	uc001ntc.3	282
CALCRL	uc002upv.5	1386
AK098333	uc003huc.2	258
TMEM35	uc004egw.3	504
ZNF674	uc004dgr.3	1746
STAG3L1	uc022agf.1	618
C19orf77	uc010xhk.1	393
BRSK2	uc001ltm.4	2301
HECTD3	uc009vxk.3	2586
LGALS9	uc002gzp.3	1068
SCARB2	uc003hju.2	1437
USP34	uc002sbe.3	10641
ZDHHC23	uc003eau.3	1230
AQP12B	uc010fzj.3	924
SLC16A3	uc002kea.3	1398
APLP2	uc010sby.2	2292
MICAL3	uc002zng.4	6009
ITIH2	uc001ijs.3	2841
PRR5L	uc001mwo.4	1107
TNNI3K	uc001dgf.2	2508
KIAA1456	uc010lsq.3	1365
HDAC2	uc003pwd.2	1467
PRR7	uc003mgu.2	825
THBS2	uc003qwt.3	3519
CA2	uc003ydk.2	783
LINC00271	uc010kgm.2	342
RANBP17	uc003mba.3	3267
TIMMDC1	uc003ecn.3	858
RLN3	uc002mxw.1	429
CRYZ	uc001dgk.3	990
GBAS	uc003tre.2	861
TAS1R1	uc001ant.3	2526
MPZL3	uc001psm.3	708
PCDH8	uc001vhi.3	3213
KCNK15	uc002xmr.3	993
HSP90B1	uc001tkb.2	2412
TNIP2	uc003gfg.2	1290
GPR146	uc003sjx.4	1002
NOL6	uc003zsz.3	3441
SPC25	uc002uel.3	675
STEAP2	uc010len.3	1473
VAMP3	uc001aol.3	303
TMEM234	uc009vub.1	543
EIF3C	uc002dpg.5	2745
TCIRG1	uc001one.3	2493
ZP4	uc001hym.3	1623
TRIM39	uc010jrz.3	1557
PARL	uc003fmd.3	1140
CRNN	uc001ezx.2	1488
TMEM231	uc002fek.4	1038
GRN	uc002igp.1	1782
HSH2D	uc002ndp.4	1059
AX747756	uc003zqz.1	375
SCAMP1	uc003kfl.3	1014
PTS	uc001pnj.4	438
BANP	uc002fkr.3	1560
PRKACG	uc004agy.3	1056
ADCY6	uc001rsh.4	3507
C16orf46	uc002fgc.4	1188
CYP51A1	uc003ulm.4	1530
DDC	uc003tpf.4	1443
KLHL40	uc003clv.1	1866
ANPEP	uc002bop.4	2904
WWC2-AS2	uc003ivj.1	603
PROM1	uc003goo.2	2598
SIGLEC10	uc002pwo.3	2094
C1orf222	uc001aik.3	918
TRIP4	uc002anm.3	1746
FAM26E	uc003pwy.3	930
GDF5	uc010gfc.1	1515
SNX3	uc003psh.3	489
PPY2	uc010wac.2	522
GOLGA8O	uc031qrg.1	1899
ASB18	uc010znh.2	1401
FTSJ1	uc004djo.1	990
DST	uc021zba.2	17028
GLRX5	uc001yem.1	474
CAB39	uc002vqx.3	1026
MSH2	uc002rvz.4	2928
PIP4K2C	uc001sou.3	1266
CYLD	uc021tib.1	2871
DEFB108B	uc010rqr.2	222
WTAP	uc003qsl.4	1191
NECAB3	uc002wzn.4	1191
PET100	uc010dvi.2	222
UBE3D	uc003pjp.2	1170
SERTM1	uc001uvt.4	324
MGAT4A	uc002sze.3	1608
CHRM2	uc003vtf.1	1401
TSC22D4	uc003uva.3	1188
CCNH	uc003kjb.3	972
RRM1	uc001lyw.4	2379
OR5K2	uc011bgx.2	951
GABRA4	uc003gxg.3	1665
CTDSPL	uc003chg.3	831
PDE11A	uc002ulq.3	2802
KLHL29	uc010ykg.2	2628
SKIDA1	uc009xkd.3	2727
CD5	uc009ynk.3	1488
TSPAN9	uc001qlp.3	720
WDR67	uc003ypp.2	3201
THUMPD1	uc002dhp.3	1062
CLYBL	uc001vok.3	1023
AX748291	uc002fna.1	1005
VN1R1	uc002qos.2	1062
LECT2	uc003lbe.1	456
CMBL	uc003jes.3	738
SRSF2	uc002jsy.4	666
NKAPL	uc003nkt.4	1209
OR4C6	uc010rik.2	930
RAB30	uc001ozu.3	612
TSSK4	uc001wnh.3	1017
TMEM163	uc002ttx.3	870
OSBPL11	uc003eic.3	2244
GNB5	uc002abt.1	1188
CCL21	uc003zvo.4	405
FMO2	uc001ghk.1	1416
RPTN	uc001ezs.1	2355
MSTN	uc002urp.3	1128
ZFP112	uc010xwy.2	2793
VCL	uc001jwd.3	3405
FYTTD1	uc003fyi.2	957
C11orf1	uc001pme.3	573
CCDC88C	uc010aty.3	6087
HFE	uc003nfx.1	1047
MOGAT1	uc010fws.1	1008
IRGQ	uc002oww.2	1872
RAVER2	uc001dbs.2	2037
AKAP5	uc021ruk.1	1284
AK022898	uc001dnu.2	285
C11orf63	uc001pym.4	2337
SSSCA1	uc001oek.3	600
PRAMEF4	uc001aun.2	1437
PORCN	uc010nie.1	1386
DTL	uc009xdc.3	2193
ACTG2	uc002sjw.3	1131
CENPV	uc002gpw.3	819
LPAR6	uc010acu.3	1035
LOC100996485	uc003laj.2	438
FAM122C	uc004exz.2	588
RSAD2	uc002qyp.1	1086
XB	uc011epa.1	516
KRTDAP	uc002nzh.3	300
MYH8	uc002gmm.2	5814
CRTC3	uc002bpp.4	1860
PRAMEF19	uc009vnu.1	1440
LRRFIP2	uc003cgp.2	2166
INTS4	uc001oys.3	2892
TTN	uc031rqc.1	107976
PLLP	uc002elg.2	549
RGS6	uc010ttp.1	1620
SLC26A5	uc003vbz.3	2235
SRGAP3	uc003brf.2	3300
ZNF525	uc010eqn.3	1332
GUCY2EP	uc001oxs.4	2799
NAF1	uc003iqj.3	1485
HERC2P10	uc031qre.1	411
BEST2	uc002mux.3	1530
RNF121	uc001ora.3	984
ZNF93	uc002non.3	1863
DMRTC2	uc010xwe.2	1257
LRRC37	uc031rbm.1	498
LOC100133669	uc011ljz.1	462
C8orf76	uc003yqc.2	1143
TMEM219	uc002duw.2	723
BCCIP	uc001ljd.4	969
MEST	uc003vqg.3	1008
HTRA2	uc002smi.1	1377
ANGPTL2	uc004bqr.1	1482
ILKAP	uc002vxv.3	1179
ERAS	uc031tjl.1	702
TCRBV4S1A1T	uc011ksl.1	333
HBS1L	uc003qez.2	2055
CPA5	uc010lmd.1	1311
TMEM30A	uc003phw.2	1086
CD300LF	uc010wra.2	918
CRK	uc002fsl.3	915
WISP3	uc003pvo.3	1119
PDS5A	uc003guv.4	4014
BRPF3	uc003olv.4	3618
NEDD9	uc003mzv.2	2505
PSG6	uc002ovj.2	1308
SMPDL3B	uc001bpg.3	1368
PSMD13	uc001loo.2	1137
ETV5	uc003fpy.3	1659
FAM221A	uc003swo.4	897
OR51A4	uc010qys.2	942
CDK19	uc003puh.1	1509
BTBD7	uc001ybo.3	3399
LOC100631378	uc002ohi.3	723
GSTO1	uc001kya.3	726
COX6A2	uc002ebx.2	294
MAD2L1BP	uc003ovu.3	921
AK055890	uc002wag.1	390
SCNN1A	uc001qnw.3	2187
PGAM4	uc004ecy.1	765
LSM1	uc003xkw.3	402
UGT2B11	uc003heh.3	1590
IDUA	uc003gca.3	2028
PPP2R3C	uc001wss.3	1362
COX11	uc010wng.1	831
VWA5B2	uc011bra.2	3729
PDZK1	uc001eon.2	1560
ZNF443	uc002mtu.3	2016
KRTAP10-10	uc002zfq.3	756
CXCL6	uc003hhf.3	345
FAM217B	uc021wft.1	1152
SLC34A2	uc003grr.3	2073
NPTN	uc002avs.3	1197
UPP1	uc003toj.3	933
SLC6A9	uc001cll.4	2121
OR7G3	uc010xkl.2	939
CISD1	uc001jkc.5	327
SYT14	uc001hhs.5	1860
ZNHIT3	uc002hms.1	468
SNRPD3	uc003aam.1	381
PPP1R35	uc003uuy.1	762
FRG1B	uc010ztl.1	390
UNC93B1	uc001omw.1	1791
GMNN	uc021ymn.1	630
SPCS2	uc001ovu.2	681
NAPRT1	uc003yyo.4	1752
PNLIPRP1	uc001lco.1	1404
OR6V1	uc011ksv.2	942
PRKAB1	uc009zwu.3	813
EYA4	uc011ecs.2	1938
KIF20A	uc003lcj.3	2673
LOC375295	uc002ukz.3	264
AK300387	uc010vfx.1	504
ALG10	uc001rlm.3	1422
ITPKC	uc002oot.3	2052
SIK3	uc001ppy.3	3792
LMX1B	uc011maa.2	1221
RPUSD4	uc001qde.3	1134
C7orf34	uc003wca.2	444
DLGAP2	uc003wpl.4	2928
PFN1	uc002gaa.4	423
MICALL2	uc003skj.4	2715
ZNF654	uc003dqv.3	1746
SS18L1	uc011aaa.1	1251
TIMM21	uc010dqr.1	747
SLC16A8	uc003auu.3	1515
FAM65C	uc010zyt.2	2853
ITGB3	uc002ilj.3	2367
MKI67IP	uc002tnk.3	882
TCEA3	uc021oig.1	1047
CEP152	uc001zwz.3	5133
CLIP1	uc001ucg.2	4317
NUDT5	uc001ilj.3	660
ATP5C1	uc001iju.3	897
UBP1	uc003cfq.4	1623
TTPAL	uc002xmc.2	1029
FLJ45079	uc002jub.3	237
RBM27	uc003lnz.4	3183
ZNF222	uc002oye.3	1476
FAM160B2	uc011kyx.2	2232
ZNF282	uc003wfm.3	2016
COL10A1	uc003pwm.3	2043
ANAPC15	uc009ytc.1	546
PRDM15	uc002yzq.1	4524
LOC256021	uc009zss.2	348
FAM9C	uc004cvh.2	501
GNG13	uc002ckh.4	204
F12	uc003mgo.4	1848
CPXCR1	uc004efd.4	906
GSK3A	uc002otb.1	1452
SUPT6H	uc002hby.3	5181
PI16	uc021yzd.1	1392
ELL2	uc003klr.4	1923
NTN5	uc002pkb.3	1470
PVRL3	uc003dxt.2	1650
ADAM20	uc021rvs.1	2331
TMEM199	uc002hba.3	627
GPR87	uc003eyt.2	1077
GPR89A	uc001eot.2	1368
ZNF30	uc010edq.1	1875
ZNF770	uc001ziw.3	2076
SMR3B	uc011cas.2	240
TRPC4AP	uc002xbk.3	2394
AGAP1	uc002vvs.3	2574
TBC1D29	uc002hfh.3	453
FREM1	uc003zlm.3	6540
LAMA4	uc003pvu.3	5472
ADPRHL2	uc001bzt.3	1092
EIF4G2	uc009ygf.3	2724
ZNF385A	uc001sfy.3	1161
RPF1	uc001djv.4	1050
GUCA1A	uc003orx.3	606
CTNNA2	uc010ysh.2	2862
NUDT15	uc001vbw.1	495
PRAMEF22	uc009vnq.1	1446
CEPT1	uc001eah.1	1251
ZNFX1	uc002xui.3	5757
AX747124	uc003wpz.1	507
CCDC92	uc001ufw.1	996
TDRD1	uc001lbg.1	3570
KCNK5	uc003oon.3	1500
ETNK1	uc001rft.3	1359
CEP44	uc010iro.2	1200
TEX30	uc001vpo.3	684
LTA	uc011dnu.2	618
TTPA	uc003xux.2	837
B3GALNT2	uc001hxc.3	1503
PEX5L	uc003fki.2	1881
EPS15L1	uc002ndx.4	2733
MGEA5	uc001ktv.2	2751
HIST1H3A	uc003nfp.1	411
ING1	uc001vri.3	1269
BCAT1	uc010six.2	1197
EBLN2	uc003dpj.3	819
GGTA1P	uc004bll.1	438
KBTBD12	uc010hsr.3	1872
KLK11	uc002pvd.1	849
ARL17A	uc010wwr.1	612
DNER	uc002vpv.3	2214
ETV6	uc001qzz.3	1359
MED22	uc004cdc.3	603
TMSB4X	uc004cvf.3	135
CHAC2	uc002rxk.1	555
CD300E	uc002jlb.2	618
CEBPB	uc002xvi.2	1038
ZNF398	uc011kum.2	1944
AHCTF1P1	uc031rpw.1	2478
LRCH3	uc011bul.1	2412
HMGA1	uc011dso.2	987
CAPN7	uc003bzn.3	2442
CCL3	uc002hkv.3	279
NANOS1	uc009xzf.1	879
ZFYVE19	uc001zmt.1	1416
APITD1	uc001are.3	417
IRAK4	uc001rnu.3	1383
PARD3	uc010qej.2	4071
SERPINI2	uc003fes.2	1248
TTC9	uc001xmi.2	669
BC038245	uc003bcm.4	267
MYOM3	uc001bin.4	4314
MLPH	uc002vwt.3	1803
NRG1	uc003xiu.2	1938
CES1P1	uc002eik.3	456
TBC1D9	uc010ioj.3	3801
DCAF12L1	uc004eul.3	1392
TTK	uc003pjc.3	2574
ZNF557	uc002mga.3	1293
DDX41	uc003mho.3	1869
FANK1	uc009yan.3	1116
OR2L3	uc001idx.1	939
PSMB10	uc002eux.2	822
UBE2D2	uc003ler.3	444
MYH7B	uc002xbi.2	5952
GABARAPL2	uc002fen.3	354
ZBTB49	uc003ghu.3	2298
DGCR2	uc002zoq.1	1653
MARVELD2	uc003jwq.3	1677
UNC45A	uc002bqg.3	2835
VSIG10	uc001tws.3	1623
AK056081	uc003gie.2	270
ZNF683	uc001bmg.1	1575
GIT2	uc001tps.2	2280
CASK	uc004dfl.4	2766
NCAPG	uc003gpp.4	3048
FAM155B	uc004dxk.3	1419
TIFA	uc021xqt.1	555
UTP11L	uc001ccn.4	762
LRRD1	uc011khp.1	2583
MCIDAS	uc021xyp.1	1158
FDPS	uc001fkc.2	1260
DUSP9	uc004fhx.4	1155
SLC17A8	uc010svi.2	1770
ZNF658	uc004abs.2	3180
FAM160A1	uc003imj.2	3123
OR51G1	uc010qyr.2	966
NANS	uc004ayc.3	1080
OLFML1	uc001mfi.3	1209
ATP10B	uc003lym.1	4386
ANO6	uc010slf.2	2796
TSPY4	uc022cja.1	945
NPAS3	uc001wru.3	2802
PRKCA	uc002jfp.1	2019
